plan#,Ap,Bp,L,F,dp_obs,min_obs_dis,plan_reward,plan_time,obs_dis,loss,mae,mean_q
2285,0.1,0.1,1.0,1.00276526375e-05,0.0,2.82748579979,8.0,0.0,0.0,0.07257852,4.9150734,15.977316
2286,0.1,0.1,1.0,1.36420200059e-05,0.0,3.03910017014,8.14,0.0,0.0,0.02182747,4.902324,15.951453
2287,0.1,0.1,1.0,1.50163523589e-05,0.0,3.22603774071,8.44,0.0,0.0,0.00732342,4.8932014,15.9276705
2288,0.1,0.1,1.0,1.75924775273e-05,0.0,3.45742106438,8.68,0.0,0.0,0.075378425,4.897897,15.906583
2289,0.1,0.1,1.0,2.1476012682e-05,0.0,3.73030853271,8.92,0.0,0.0,0.21282844,4.9032383,15.888582
2290,0.1,0.1,1.0,2.46010788508e-05,0.0,3.95794796944,9.18,0.0,0.0,0.4353598,4.9100404,15.874017
2291,0.1,0.1,1.0,4.8114647124e-05,0.0,4.24402570724,109.6,0.0,0.0,4393.2896,8.344554,15.863243
2292,0.1,0.1,1.0,1.00000006646e-05,0.0,3.76720714569,-17.649581447,0.0,0.0,284.98575,3.25614,8.026317
2293,0.1,0.1,1.0,1.00000007779e-05,0.0,1.01939499378,1.32,0.0,0.0,17.626736,2.021915,6.2418213
2294,0.1,0.1,1.0,1.00000003578e-05,0.0,1.06222724915,1.76,0.0,0.0,22.177868,3.69974,11.707237
2295,0.1,0.1,1.0,1.00000005408e-05,0.0,1.15271127224,1.92,0.0,0.0,21.957376,3.7203412,11.793416
2296,0.1,0.1,1.0,1.00000009732e-05,0.0,0.992379128933,-8.136499838127941,0.0,0.0,120.44098,4.110283,11.86216
2297,0.1,0.1,1.0,1.00000018055e-05,0.0,1.22839605808,2.18,0.0,0.0,21.40779,3.7449336,11.887285
2298,0.1,0.1,1.0,6.91588036848,0.0,1.13562607765,2.64,0.0,0.0,19.592463,3.748476,11.901025
2299,0.1,0.1,1.0,1.00005910464e-05,0.0,1.1284468174,3.02,0.0,0.0,18.211195,3.749648,11.9057255
2300,0.1,0.1,1.0,1.00082975105e-05,0.0,1.12384438515,3.3,0.0,0.0,17.257431,3.7489643,11.90333
2301,0.1,0.1,1.0,20.0,0.0,1.12994766235,4.08,0.0,0.0,14.933764,3.746821,11.895353
2302,0.1,0.1,1.0,16.1148362186,0.0,1.13298797607,4.4,0.0,0.0,14.131969,3.7439466,11.88455
2303,0.1,0.1,1.0,0.0914588306506,0.0,1.137601614,4.66,0.0,0.0,13.532137,3.740662,11.872139
2304,0.1,0.1,1.0,0.450469033835,0.0,1.14429092407,5.04,0.0,0.0,12.791488,3.737213,11.859051
2305,0.1,0.1,1.0,12.7035081722,0.0,1.19246721268,5.36,0.0,0.0,12.260496,3.733904,11.846444
2306,0.1,0.1,1.0,0.0330504751349,0.0,1.40633761883,5.54,0.0,0.0,11.959106,3.7309644,11.835189
2307,0.1,0.1,1.0,0.00523098598,0.0,1.58622097969,5.86,0.0,0.0,11.572708,3.7284954,11.825669
2308,0.1,0.1,1.0,0.000319810101629,0.0,1.77821481228,6.16,0.0,0.0,13.389468,3.726687,11.818607
2309,0.1,0.1,1.0,0.000306094019305,0.0,1.77541315556,6.36,0.0,0.0,2.9244096,5.1255403,16.528206
2310,0.1,0.1,1.0,0.000368991792206,0.0,1.77541315556,6.6,0.0,0.0,2.293341,5.1080103,16.497875
2311,0.1,0.1,1.0,1.00423045828e-05,0.0,2.7346162796,6.68,0.0,0.0,2.045066,5.0956807,16.46506
2312,0.1,0.1,1.0,1.0029254608e-05,0.0,2.78990101814,7.02,0.0,0.0,1.3469019,5.0731635,16.430342
2313,0.1,0.1,1.0,1.0047269162e-05,0.0,2.89111685753,7.2,0.0,0.0,1.0074391,5.056353,16.39491
2314,0.1,0.1,1.0,1.00613382596e-05,0.0,2.94306254387,7.56,0.0,0.0,0.51776755,5.0328436,16.359425
2315,0.1,0.1,1.0,1.01105905592e-05,0.0,3.07118058205,7.9,0.0,0.0,0.20273575,5.0103397,16.32492
2316,0.1,0.1,1.0,1.01688657845e-05,0.0,3.2092294693,8.2,0.0,0.0,0.044343576,4.9898324,16.29228
2317,0.1,0.1,1.0,1.03257222974e-05,0.0,3.42715954781,8.42,0.0,0.0,0.0008568597,4.9729958,16.262173
2318,0.1,0.1,1.0,1.00000154587e-05,0.0,3.56792998314,8.74,0.0,0.0,0.04868994,4.9763923,16.234997
2319,0.1,0.1,1.0,1.08454769149e-05,0.0,3.87136769295,8.9,0.0,0.0,0.12598805,4.977658,16.211346
2320,0.1,0.1,1.0,1.09441544877e-05,0.0,4.03124189377,9.24,0.0,0.0,0.37690908,4.9863453,16.191338
2321,0.1,0.1,1.0,1.41649191353e-05,0.0,4.38186836243,109.62,0.0,0.0,4365.9355,8.411245,16.175524
2322,0.1,0.1,1.0,1.00061236535e-05,0.0,1.47157227993,0.02,0.0,0.0,33.574158,3.7925165,11.786616
2323,0.1,0.1,1.0,0.010394573504,0.0,1.71920192242,0.02,0.0,0.0,34.723515,3.8296716,11.921539
2324,0.1,0.1,1.0,15.0499001389,0.0,1.80062901974,0.08,0.0,0.0,35.25008,3.8583965,12.029457
2325,0.1,0.1,1.0,1.64012911363e-05,0.0,1.92230117321,0.34,0.0,0.0,34.23993,3.8775737,12.112414
2326,0.1,0.1,1.0,1.03854496727e-05,0.0,1.7327786684,0.88,0.0,0.0,31.35015,3.8869314,12.172867
2327,0.1,0.1,1.0,4.33920095993,0.0,1.57377159595,1.1,0.0,0.0,30.355402,3.8947308,12.213799
2328,0.1,0.1,1.0,0.000184467066443,0.0,1.77458870411,1.42,0.0,0.0,28.697847,3.896396,12.23735
2329,0.1,0.1,1.0,0.000233153814479,0.0,1.453592062,1.86,0.0,0.0,26.396963,3.8923168,12.245766
2330,0.1,0.1,1.0,0.000288958184398,0.0,1.50765216351,2.08,0.0,0.0,25.238708,3.8873594,12.2414255
2331,0.1,0.1,1.0,0.000352138317172,0.0,1.4327031374,2.88,0.0,0.0,21.541412,3.872134,12.226062
2332,0.1,0.1,1.0,1.00021159602e-05,0.0,1.47472596169,3.1,0.0,0.0,20.495266,3.8617678,12.202542
2333,0.1,0.1,1.0,0.000307449401332,0.0,1.62163937092,3.34,0.0,0.0,19.396357,3.8492336,12.172671
2334,0.1,0.1,1.0,0.000387028866629,0.0,1.38784861565,3.7,0.0,0.0,17.94793,3.8332927,12.136371
2335,0.1,0.1,1.0,0.000327262308406,0.0,1.51665186882,3.86,0.0,0.0,13.425751,3.7945411,12.0954895
2336,0.1,0.1,1.0,0.000402753897132,0.0,1.47400414944,4.26,0.0,0.0,8.896548,4.852361,15.558583
2337,0.1,0.1,1.0,0.0191164135501,0.0,1.61413395405,4.92,0.0,0.0,4.306034,4.7823377,15.490204
2338,0.1,0.1,1.0,0.00102980931104,0.0,1.68867444992,4.4,0.0,0.0,9.576037,5.236916,16.713829
2339,0.1,0.1,1.0,0.000791227620795,0.0,1.68867444992,4.64,0.0,0.0,8.258389,5.208194,16.648096
2340,0.1,0.1,1.0,0.000540835064841,0.0,1.81695640087,4.88,0.0,0.0,7.021258,5.178158,16.5778
2341,0.1,0.1,1.0,20.0,0.0,1.80364656448,5.86,0.0,0.0,3.6113,5.1198115,16.504368
2342,0.1,0.1,1.0,0.000560544289504,0.0,1.80751276016,6.14,0.0,0.0,2.7093725,5.087443,16.431068
2343,0.1,0.1,1.0,0.000257941615212,0.0,1.81138086319,6.44,0.0,0.0,1.8999574,5.054682,16.35892
2344,0.1,0.1,1.0,20.0,0.0,1.81451368332,6.78,0.0,0.0,1.1750138,5.021057,16.288849
2345,0.1,0.1,1.0,20.0,0.0,1.82219004631,7.02,0.0,0.0,0.7438141,4.992031,16.221802
2346,0.1,0.1,1.0,0.00044782290266,0.0,1.88185656071,7.24,0.0,0.0,0.4307668,4.9641914,16.156513
2347,0.1,0.1,1.0,6.94058409469e-05,0.0,2.05502939224,7.48,0.0,0.0,0.19240634,4.9366617,16.094831
2348,0.1,0.1,1.0,20.0,0.0,2.28935217857,7.78,0.0,0.0,0.033003174,4.908212,16.037554
2349,0.1,0.1,1.0,20.0,0.0,2.52774000168,8.08,0.0,0.0,0.0051429523,4.8887725,15.985321
2350,0.1,0.1,1.0,20.0,0.0,2.66002774239,8.32,0.0,0.0,0.077670634,4.887388,15.93868
2351,0.1,0.1,1.0,1.00000022598e-05,0.0,3.56091046333,8.94,0.0,0.0,0.56279963,4.901395,15.897918
2352,0.1,0.1,1.0,1.00000022598e-05,0.0,3.81275129318,9.2,0.0,0.0,0.9254481,4.903698,15.864406
2353,0.1,0.1,1.0,1.00000444083e-05,0.0,4.08965301514,9.46,0.0,0.0,1.3655565,4.9076653,15.838277
2354,0.1,0.1,1.0,1.00000383649e-05,0.0,4.26685667038,9.28512734265,0.0,0.0,1.1285375,4.8972163,15.81964
2355,0.1,0.1,1.0,1.00000202576e-05,0.0,4.26685667038,100.0,0.0,0.0,3544.2063,7.956591,15.80729
2356,0.1,0.1,1.0,0.000253219757976,0.0,2.93843817711,-7.47083655432,0.0,0.0,87.22738,2.8142169,8.063889
2357,0.1,0.1,1.0,1.42088809614e-05,0.0,2.61896562576,-10.5941936521,0.0,0.0,127.707115,2.945079,8.139346
2358,0.1,0.1,1.0,0.000315302935885,0.0,3.29588913918,-7.61654771571,0.0,0.0,97.73773,3.1604557,9.145415
2359,0.1,0.1,1.0,0.000668429744362,0.0,3.51736426353,-7.56355684935,0.0,0.0,90.91079,2.8586562,8.209722
2360,0.1,0.1,1.0,0.000660585090625,0.0,0.954913198948,-7.081186601681983,0.0,0.0,75.735725,2.808609,8.213444
2361,0.1,0.1,1.0,5.76160963757,0.0,0.988811671734,-7.012511516885857,0.0,0.0,86.41586,3.3990061,9.909741
2362,0.1,0.1,1.0,20.0,0.0,0.97243976593,-6.859435304649162,0.0,0.0,96.60277,3.9789681,11.745992
2363,0.1,0.1,1.0,0.00226162961578,0.0,0.960121035576,-6.606848066843944,0.0,0.0,92.8077,3.956408,11.703559
2364,0.1,0.1,1.0,1.22035086612e-05,0.0,0.954897165298,-6.261354334025404,0.0,0.0,87.68015,3.9245443,11.64123
2365,0.1,0.1,1.0,0.0848702208413,0.0,1.24484491348,1.66,0.0,0.0,27.585575,3.6570337,11.562067
2366,0.1,0.1,1.0,0.0990230010256,0.0,1.24743926525,1.8,0.0,0.0,17.993998,2.7904904,8.938617
2367,0.1,0.1,1.0,0.17405420748,0.0,1.21512579918,2.04,0.0,0.0,17.0805,2.768092,8.869071
2368,0.1,0.1,1.0,0.170743511819,0.0,1.21787583828,2.8,0.0,0.0,13.723114,2.7761803,8.803071
2369,0.1,0.1,1.0,0.168559463425,0.0,1.14829707146,5.46,0.0,0.0,12.283581,3.4806478,11.05223
2370,0.1,0.1,1.0,0.347836153372,0.0,1.14829707146,5.7,0.0,0.0,11.247885,3.5249667,11.194313
2371,0.1,0.1,1.0,0.00110688670493,0.0,1.73754858971,6.28,0.0,0.0,11.439773,3.5101674,11.138928
2372,0.1,0.1,1.0,0.00111185996761,0.0,1.98559975624,6.38,0.0,0.0,17.017073,3.4972706,11.090883
2373,0.1,0.1,1.0,6.30516594257e-05,0.0,1.98559975624,6.62,0.0,0.0,0.477439,4.8613324,15.750535
2374,0.1,0.1,1.0,9.99096649234e-05,0.0,1.98559975624,6.86,0.0,0.0,0.23110099,4.837159,15.699075
2375,0.1,0.1,1.0,1.41602703503e-05,0.0,2.29896092415,7.1,0.0,0.0,0.074540585,4.814017,15.65116
2376,0.1,0.1,1.0,1.04712424547e-05,0.0,2.51547646523,7.4,0.0,0.0,0.0006591113,4.7897925,15.607155
2377,0.1,0.1,1.0,1.003074096e-05,0.0,2.62252926826,7.86,0.0,0.0,0.11002785,4.7956667,15.56752
2378,0.1,0.1,1.0,1.00235005903e-05,0.0,2.81102228165,8.04,0.0,0.0,0.23758799,4.794983,15.533034
2379,0.1,0.1,1.0,1.00050586585e-05,0.0,2.96229529381,8.28,0.0,0.0,0.46500912,4.79765,15.503714
2380,0.1,0.1,1.0,1.00004534229e-05,0.0,3.20142245293,8.46,0.0,0.0,0.68925416,4.799255,15.479691
2381,0.1,0.1,1.0,1.00000000319e-05,0.0,4.08940172195,9.34,0.0,0.0,2.160152,4.8279395,15.46094
2382,0.1,0.1,1.0,1.00000000226e-05,0.0,4.28789043427,9.66,0.0,0.0,2.918598,4.8374043,15.449118
2383,0.1,0.1,1.0,1.00000000076e-05,0.0,4.28789043427,100.0,0.0,0.0,3574.8289,7.878387,15.444347
2384,0.1,0.1,1.0,1.56344159272,0.0,1.3037648201,0.06,0.0,0.0,32.31441,2.936095,8.89636
2385,0.1,0.1,1.0,0.00028268455895,0.0,1.39776480198,0.1,0.0,0.0,32.997326,2.9646664,8.9978
2386,0.1,0.1,1.0,1.00000052888e-05,0.0,1.63472485542,0.42,0.0,0.0,32.30768,2.9893641,9.085955
2387,0.1,0.1,1.0,1.09006012276e-05,0.0,1.3490819931,0.9,0.0,0.0,30.91112,3.0107021,9.16258
2388,0.1,0.1,1.0,1.05587455145e-05,0.0,1.3717199564,1.16,0.0,0.0,30.32194,3.0292614,9.229712
2389,0.1,0.1,1.0,0.000122304420573,0.0,1.326177001,1.46,0.0,0.0,29.521751,3.0454254,9.2886715
2390,0.1,0.1,1.0,2.1456062956,0.0,1.22276830673,1.72,0.0,0.0,28.804304,3.0595713,9.340765
2391,0.1,0.1,1.0,1.94723498015,0.0,1.49044454098,2.64,0.0,0.0,26.32902,3.0720108,9.387071
2392,0.1,0.1,1.0,6.21323587906,0.0,1.48456251621,3.0,0.0,0.0,25.479343,3.083467,9.43022
2393,0.1,0.1,1.0,1.15211817148e-05,0.0,1.3269828558,3.38,0.0,0.0,24.632675,3.094199,9.471102
2394,0.1,0.1,1.0,20.0,0.0,1.2703871727,3.64,0.0,0.0,24.003254,3.104436,9.510522
2395,0.1,0.1,1.0,6.52308876365,0.0,1.52939069271,3.86,0.0,0.0,23.421429,3.1142914,9.5488405
2396,0.1,0.1,1.0,0.149905323872,0.0,1.5510712862,4.22,0.0,0.0,23.216791,3.1238298,9.586247
2397,0.1,0.1,1.0,4.14139523245,0.0,1.54145026207,4.48,0.0,0.0,22.797066,2.8092566,8.725963
2398,0.1,0.1,1.0,1.19093426058e-05,0.0,1.43009245396,4.58,0.0,0.0,5.5720906,5.067719,16.21936
2399,0.1,0.1,1.0,0.00050264327555,0.0,1.68774724007,4.8,0.0,0.0,14.283168,5.1347876,16.190424
2400,0.1,0.1,1.0,1.20880626437e-05,0.0,1.68774724007,5.04,0.0,0.0,9.624381,3.7902749,12.092837
2401,0.1,0.1,1.0,1.01137891227e-05,0.0,2.16144657135,5.6,0.0,0.0,10.746811,3.749036,12.069261
2402,0.1,0.1,1.0,2.20167273179e-05,0.0,2.18530344963,5.88,0.0,0.0,1.7480628,4.977021,16.07501
2403,0.1,0.1,1.0,0.000102188886033,0.0,2.19035601616,6.18,0.0,0.0,1.1659715,4.9550424,16.038261
2404,0.1,0.1,1.0,1.14410925414e-05,0.0,2.19598388672,6.44,0.0,0.0,0.7494884,4.9345317,16.001472
2405,0.1,0.1,1.0,1.47962071638e-05,0.0,2.20256972313,6.62,0.0,0.0,0.5023268,4.91719,15.965396
2406,0.1,0.1,1.0,1.90086543831e-05,0.0,2.20657348633,6.88,0.0,0.0,0.24607784,4.89723,15.930516
2407,0.1,0.1,1.0,1.70734080203e-05,0.0,2.21088027954,7.1,0.0,0.0,0.097944535,4.8792768,15.897454
2408,0.1,0.1,1.0,2.25153282828e-05,0.0,2.25687646866,7.3,0.0,0.0,0.0212053,4.8627195,15.866655
2409,0.1,0.1,1.0,0.00027422884188,0.0,2.41599154472,7.56,0.0,0.0,0.0038802552,4.8512197,15.838464
2410,0.1,0.1,1.0,0.000312733712145,0.0,2.56676411629,7.92,0.0,0.0,0.11474293,4.8593354,15.813327
2411,0.1,0.1,1.0,4.80639649216,0.0,3.56828927994,8.82,0.0,0.0,0.9888312,4.8882465,15.791882
2412,0.1,0.1,1.0,0.0471103360726,0.0,3.91012263298,9.14,0.0,0.0,1.5276922,4.896873,15.775994
2413,0.1,0.1,1.0,0.000298062844026,0.0,4.05390739441,9.48,0.0,0.0,2.213007,4.9074955,15.765923
2414,0.1,0.1,1.0,0.000256198108552,0.0,4.22552871704,8.96477209678,0.0,0.0,1.2773333,4.887756,15.761935
2415,0.1,0.1,1.0,0.000214501807993,0.0,4.22552871704,100.0,0.0,0.0,3548.0022,7.948536,15.762213
2416,0.1,0.1,1.0,0.00681147206133,0.0,1.93289458752,-2.52419906492,0.0,0.0,45.914886,3.8043144,11.622432
2417,0.1,0.1,1.0,0.00818091857994,0.0,2.17444777489,-2.35858825165,0.0,0.0,45.759785,3.8346546,11.747963
2418,0.1,0.1,1.0,0.198675824277,0.0,1.7559748888,0.02,0.0,0.0,42.431335,3.8431046,11.844836
2419,0.1,0.1,1.0,1.5289694066e-05,0.0,2.10124588013,0.02,0.0,0.0,17.412848,2.733182,8.787776
2420,0.1,0.1,1.0,2.25192044807,0.0,1.78895950317,0.54,0.0,0.0,35.834408,3.4664655,10.858735
2421,0.1,0.1,1.0,20.0,0.0,1.78352427483,1.44,0.0,0.0,16.76567,2.7471638,8.859495
2422,0.1,0.1,1.0,8.09475330241e-05,0.0,1.68440389633,1.72,0.0,0.0,14.282682,2.7474878,8.8799305
2423,0.1,0.1,1.0,7.4409625038e-05,0.0,1.68440389633,1.96,0.0,0.0,18.2183,3.1262424,9.968826
2424,0.1,0.1,1.0,0.104196955812,0.0,1.60073173046,2.74,0.0,0.0,12.747833,3.105278,9.977853
2425,0.1,0.1,1.0,5.01511678188,0.0,1.64770197868,3.28,0.0,0.0,12.916538,3.9106894,12.613092
2426,0.1,0.1,1.0,3.13627484684e-05,0.0,1.57018911839,3.34,0.0,0.0,12.724304,3.910449,12.612522
2427,0.1,0.1,1.0,3.55370483729e-05,0.0,1.57018911839,3.58,0.0,0.0,11.979348,3.9086537,12.606061
2428,0.1,0.1,1.0,1.90891630152,0.0,1.34877371788,4.98,0.0,0.0,8.296242,3.9056308,12.594952
2429,0.1,0.1,1.0,1.73703618627e-05,0.0,2.24720406532,3.78,0.0,0.0,21.736273,5.2721534,16.563282
2430,0.1,0.1,1.0,0.00140842031246,0.0,1.36120164394,5.28,0.0,0.0,8.583673,3.8989651,12.570606
2431,0.1,0.1,1.0,7.34574293216e-05,0.0,1.36120164394,6.12,0.0,0.0,1.7904044,5.085057,16.511421
2432,0.1,0.1,1.0,5.16492500798e-05,0.0,2.16460752487,6.36,0.0,0.0,1.3114583,5.0683146,16.484816
2433,0.1,0.1,1.0,3.1226586439e-05,0.0,2.13521552086,6.44,0.0,0.0,1.1330754,5.0570855,16.456785
2434,0.1,0.1,1.0,2.30666202606e-05,0.0,2.18528342247,6.92,0.0,0.0,0.49029434,5.0307574,16.427774
2435,0.1,0.1,1.0,0.149487198934,0.0,2.22723555565,7.24,0.0,0.0,0.20197374,5.0104737,16.399195
2436,0.1,0.1,1.0,1.21112358339e-05,0.0,2.37750840187,7.34,0.0,0.0,0.12609626,4.9987035,16.371891
2437,0.1,0.1,1.0,1.03906799497e-05,0.0,2.53484869003,7.76,0.0,0.0,0.0012660347,4.9755077,16.34608
2438,0.1,0.1,1.0,1.01353453393e-05,0.0,2.63868021965,8.04,0.0,0.0,0.033557005,4.977396,16.322737
2439,0.1,0.1,1.0,1.0009798192e-05,0.0,2.91625618935,8.18,0.0,0.0,0.0904979,4.9784627,16.30239
2440,0.1,0.1,1.0,1.00005760116e-05,0.0,3.17860245705,8.5,0.0,0.0,0.2954393,4.986857,16.285147
2441,0.1,0.1,1.0,1.00000008922e-05,0.0,4.10997486115,9.42,0.0,0.0,1.459108,5.0182524,16.27155
2442,0.1,0.1,1.0,1.00000000076e-05,0.0,4.10997486115,100.0,0.0,0.0,3505.8945,8.054336,16.263573
2443,0.1,0.1,1.0,6.95296669047e-05,0.0,1.59543430805,0.74,0.0,0.0,27.14977,3.5402865,11.185051
2444,0.1,0.1,1.0,1.0296738019e-05,0.0,1.59545063972,0.78,0.0,0.0,27.787254,3.5723047,11.304459
2445,0.1,0.1,1.0,1.53036793563e-05,0.0,1.87283754349,1.02,0.0,0.0,27.244463,3.598821,11.403549
2446,0.1,0.1,1.0,3.59995271849e-05,0.0,1.70637047291,1.44,0.0,0.0,25.72387,3.620386,11.484291
2447,0.1,0.1,1.0,12.3137283711,0.0,1.72273409367,1.74,0.0,0.0,24.743979,3.6376216,11.548948
2448,0.1,0.1,1.0,2.81462649456e-05,0.0,1.71024560928,2.1,0.0,0.0,23.473083,3.6510494,11.599434
2449,0.1,0.1,1.0,8.99113776639e-05,0.0,1.71054399014,2.42,0.0,0.0,22.374994,3.6611977,11.637697
2450,0.1,0.1,1.0,6.82151843847e-05,0.0,1.7117972374,2.64,0.0,0.0,21.654392,3.668532,11.665472
2451,0.1,0.1,1.0,0.000390972709869,0.0,1.71930789948,3.46,0.0,0.0,19.000723,3.6734324,11.68417
2452,0.1,0.1,1.0,0.00054996135902,0.0,1.72315919399,3.8,0.0,0.0,18.06698,3.6765883,11.696389
2453,0.1,0.1,1.0,0.498998807827,0.0,1.742608428,4.14,0.0,0.0,17.207855,3.6783571,11.703474
2454,0.1,0.1,1.0,0.000166076998018,0.0,1.89753389359,4.52,0.0,0.0,16.358852,3.6790662,11.706654
2455,0.1,0.1,1.0,0.074115806148,0.0,1.75839030743,4.88,0.0,0.0,15.660349,3.6790342,11.707127
2456,0.1,0.1,1.0,0.0081188129122,0.0,1.62940883636,5.28,0.0,0.0,16.948048,3.678539,11.70594
2457,0.1,0.1,1.0,0.000125693124134,0.0,1.62161445618,5.52,0.0,0.0,4.1565166,5.2596173,17.064262
2458,0.1,0.1,1.0,4.23053490611e-05,0.0,1.62161445618,5.76,0.0,0.0,3.408785,5.2432027,17.038485
2459,0.1,0.1,1.0,1.91070879582e-05,0.0,1.62161445618,6.0,0.0,0.0,2.725302,5.2255716,17.008478
2460,0.1,0.1,1.0,1.52973507176e-05,0.0,2.43042111397,6.24,0.0,0.0,2.1119697,5.2070613,16.975416
2461,0.1,0.1,1.0,0.000166620087248,0.0,2.41537809372,7.04,0.0,0.0,0.73666614,5.1672306,16.94035
2462,0.1,0.1,1.0,1.0757367763e-05,0.0,2.48695731163,7.4,0.0,0.0,0.330337,5.1438026,16.905682
2463,0.1,0.1,1.0,1.01812212475e-05,0.0,2.60996675491,7.72,0.0,0.0,0.10271732,5.12225,16.872412
2464,0.1,0.1,1.0,1.00448363495e-05,0.0,2.80485057831,7.98,0.0,0.0,0.012151364,5.1035404,16.841335
2465,0.1,0.1,1.0,1.00047635278e-05,0.0,3.0032222271,8.28,0.0,0.0,0.015967436,5.097363,16.812992
2466,0.1,0.1,1.0,1.00002439911e-05,0.0,3.26339244843,8.52,0.0,0.0,0.101235755,5.1012077,16.787964
2467,0.1,0.1,1.0,1.00000025185e-05,0.0,3.58824157715,8.8,0.0,0.0,0.28693902,5.107306,16.766605
2468,0.1,0.1,1.0,1.22369375299,0.0,3.85507678986,9.1,0.0,0.0,0.5843087,5.1150055,16.749329
2469,0.1,0.1,1.0,0.886169004819,0.0,4.01099157333,9.34,0.0,0.0,0.8977925,5.121433,16.73655
2470,0.1,0.1,1.0,0.767509042504,0.0,4.15138721466,9.56,0.0,0.0,1.2391363,5.1281133,16.728472
2471,0.1,0.1,1.0,0.49182565798,0.0,4.31581020355,109.22765711,0.0,0.0,4278.35,8.495027,16.72522
2472,0.1,0.1,1.0,3.40958885981,0.0,2.02291584015,-4.99338998137,0.0,0.0,65.48528,2.8686898,8.570622
2473,0.1,0.1,1.0,1.39922791313e-05,0.0,2.07261919975,-4.97605351701,0.0,0.0,64.2024,2.8594882,8.540483
2474,0.1,0.1,1.0,1.00001424839e-05,0.0,1.26203966141,0.02,0.0,0.0,24.819393,2.7219138,8.612429
2475,0.1,0.1,1.0,1.00000489372e-05,0.0,1.44035208225,0.02,0.0,0.0,39.52672,3.459358,10.898561
2476,0.1,0.1,1.0,1.00000400787e-05,0.0,1.33208322525,0.38,0.0,0.0,37.996693,3.4744558,10.954316
2477,0.1,0.1,1.0,14.6509938067,0.0,1.08988380432,0.64,0.0,0.0,36.95688,3.4855928,10.995497
2478,0.1,0.1,1.0,0.00029627784983,0.0,1.3807322979,0.74,0.0,0.0,36.688446,3.4932451,11.023857
2479,0.1,0.1,1.0,0.048663744498,0.0,1.28098618984,1.04,0.0,0.0,35.25347,3.4977803,11.040746
2480,0.1,0.1,1.0,0.0530884803874,0.0,1.2638130188,1.26,0.0,0.0,34.18756,3.4996433,11.047823
2481,0.1,0.1,1.0,0.0629273392754,0.0,1.40322577953,1.98,0.0,0.0,30.851044,3.499207,11.046473
2482,0.1,0.1,1.0,0.0629273392754,0.0,1.34803330898,2.3,0.0,0.0,29.439894,3.4970675,11.038956
2483,0.1,0.1,1.0,0.0172493995468,0.0,1.49340760708,2.58,0.0,0.0,28.220345,3.4935641,11.026542
2484,0.1,0.1,1.0,0.0695603052094,0.0,1.34521615505,2.94,0.0,0.0,26.77884,3.4889853,11.0103035
2485,0.1,0.1,1.0,0.154014056788,0.0,1.26345348358,3.22,0.0,0.0,25.667961,3.483633,10.991376
2486,0.1,0.1,1.0,0.112353532179,0.0,1.3039611578,3.42,0.0,0.0,24.823729,3.477736,10.9706135
2487,0.1,0.1,1.0,0.113620105984,0.0,1.3033427,3.64,0.0,0.0,22.220894,3.4714644,10.948639
2488,0.1,0.1,1.0,0.008113018534,0.0,1.6220883131,3.88,0.0,0.0,10.742432,5.400685,17.375807
2489,0.1,0.1,1.0,0.0102305385259,0.0,1.77740049362,3.66,0.0,0.0,11.446437,5.390309,17.31178
2490,0.1,0.1,1.0,0.000540990452209,0.0,1.62776827812,3.5,0.0,0.0,11.84951,5.376002,17.241755
2491,0.1,0.1,1.0,0.00206671573903,0.0,1.62776827812,4.56,0.0,0.0,6.9423227,5.314938,17.166216
2492,0.1,0.1,1.0,1.09041400992e-05,0.0,2.31552672386,4.64,0.0,0.0,6.345377,5.2896233,17.088781
2493,0.1,0.1,1.0,1.1695450195e-05,0.0,2.36811089516,4.88,0.0,0.0,5.24054,5.2580323,17.01014
2494,0.1,0.1,1.0,1.12759988205e-05,0.0,2.40453243256,5.1,0.0,0.0,4.2993026,5.227117,16.931295
2495,0.1,0.1,1.0,1.00002957675e-05,0.0,2.39732599258,5.58,0.0,0.0,2.8035607,5.1867514,16.853111
2496,0.1,0.1,1.0,1.00145198432e-05,0.0,2.3971927166,5.9,0.0,0.0,1.9318761,5.1528897,16.776983
2497,0.1,0.1,1.0,1.12491677899e-05,0.0,2.4040658474,6.0,0.0,0.0,1.5953993,5.127993,16.703737
2498,0.1,0.1,1.0,2.93346536134,0.0,2.40537810326,6.34,0.0,0.0,0.9384812,5.095074,16.63355
2499,0.1,0.1,1.0,1.08383540465e-05,0.0,2.40981817245,6.48,0.0,0.0,0.67002594,5.0706396,16.567158
2500,0.1,0.1,1.0,4.54194806365,0.0,2.41367769241,6.8,0.0,0.0,0.29580742,5.040658,16.504694
2501,0.1,0.1,1.0,1.00504599714e-05,0.0,2.77610683441,7.92,0.0,0.0,0.08600605,5.0130486,16.446724
2502,0.1,0.1,1.0,1.00067659197e-05,0.0,3.03598237038,8.24,0.0,0.0,0.31339473,5.0142455,16.395666
2503,0.1,0.1,1.0,2.25491164509e-05,0.0,3.16809248924,8.56,0.0,0.0,0.6745555,5.016948,16.351719
2504,0.1,0.1,1.0,2.17957440873e-05,0.0,3.6214993,8.7,0.0,0.0,0.903214,5.014523,16.31503
2505,0.1,0.1,1.0,1.0000000085e-05,0.0,4.08475732803,9.14,0.0,0.0,1.6554185,5.0246844,16.2853
