plan#,Ap,Bp,L,F,dp_obs,min_obs_dis,plan_reward,plan_time,obs_dis,loss,mae,mean_q
1,1.0,1.0,1.0,0.138041826606,5.68148183823,0.927257299423,-11.823386488379661,0.0,0.0,61.904808,1.442141,4.2052794
2,1.0,1.0,1.0,0.142374422094,5.65021419525,1.23671841621,-11.005304679002416,0.0,0.0,76.54852,1.3902706,4.1604276
3,1.0,1.0,1.0,0.188591210125,5.36800050735,1.03768110275,-11.017759756534419,0.0,0.0,46.288467,1.3734968,4.0990734
4,1.0,0.95,0.95,0.216673812227,5.06206226349,0.969972133636,-10.641143891305461,0.0,0.0,33.74318,1.3429892,4.037056
5,1.05,1.0,0.9,0.364705882963,4.74914598465,0.887577176094,-10.581719023646507,0.0,0.0,42.279358,1.3263031,3.989338
6,1.0,1.0,0.9,0.519852190393,4.37091302872,0.974770545959,-10.187735044255337,0.0,0.0,64.28895,1.2954787,3.9416478
7,1.0,1.0,0.85,0.718692687087,4.06042814255,0.943022668362,-9.95765961942232,0.0,0.0,31.278313,1.2691915,3.881562
8,1.0,1.0,0.85,1.08357410925,3.68209671974,0.918586790562,-9.768843941885056,0.0,0.0,38.737244,1.2449305,3.8247247
9,1.0,1.0,0.85,1.59614373208,3.3475112915,0.964109480381,-9.43761425951292,0.0,0.0,54.313454,1.2150984,3.7705245
10,1.0,1.0,0.85,2.26538212555,3.04834794998,0.868113815784,-9.401500988710318,0.0,0.0,34.93289,1.1957004,3.7097173
11,1.0,1.0,0.8,7.34076460835,2.13404083252,0.897065639496,-9.212994276378023,0.0,0.0,24.291004,1.1706879,3.6530027
12,1.0,1.0,0.8,7.34076460835,2.13404083252,0.90428930521,-9.03130783503012,0.0,0.0,31.287481,1.1454017,3.5936475
13,1.0,1.0,0.8,10.0,1.84510707855,0.843739330769,-8.958027334467031,0.0,0.0,38.0749,1.0869911,3.5353398
14,1.0,1.0,0.8,10.0,1.60223829746,0.875114917755,-8.299862897650481,0.0,0.0,22.799774,1.4489365,4.8054934
15,1.0,0.95,0.85,10.0,1.36486399174,0.93065649271,-7.873466202689626,0.0,0.0,11.6750555,1.412366,4.726801
16,1.0,1.0,0.9,10.0,1.17014718056,0.949396967888,-7.619374893146224,0.0,0.0,14.107275,1.384892,4.6596603
17,1.0,1.0,0.9,10.0,1.02658450603,0.956834852695,-7.358186089693,0.0,0.0,16.219986,1.3580515,4.5966935
18,1.05,1.0,0.85,10.0,0.96974760294,0.963696658611,-7.13877767214241,0.0,0.0,13.626658,1.3329427,4.535876
19,1.1,0.95,0.9,10.0,1.00788235664,0.97329223156,-6.891859240792337,0.0,0.0,8.301135,1.3044944,4.468684
20,1.05,0.95,0.9,10.0,1.12632703781,1.06487953663,-6.467520322142079,0.0,0.0,24.452946,1.2700734,4.404146
21,1.1,1.0,0.85,10.0,1.37927651405,1.13380527496,-6.07784526088912,0.0,0.0,6.9181685,1.2345418,4.3273125
22,1.05,0.95,0.9,10.0,1.65454864502,1.48424100876,-5.274909260948285,0.0,0.0,1.250524,1.1835845,4.2513165
23,1.05,0.95,0.9,10.0,1.92105746269,1.73981273174,-4.537172983245435,0.0,0.0,0.8801562,1.13656,4.182228
24,1.0,0.95,0.9,10.0,2.23895049095,1.99857926369,-4.021421746036829,0.0,0.0,9.063473,1.0987195,4.117403
25,1.05,0.9,0.95,10.0,2.57066249847,2.35243272781,-2.82,0.0,0.0,0.010098667,1.0447205,4.0455017
26,1.0,0.9,1.0,7.2681490847,2.90129876137,2.72071433067,-2.56,0.0,0.0,0.17068487,1.0493783,3.979166
27,1.0,0.95,0.95,4.7506503339,3.23966431618,3.05952453613,-2.3,0.0,0.0,0.010546473,0.99100566,3.9195945
28,1.05,0.9,1.0,3.19198679305,3.59888100624,3.38257408142,-2.06,0.0,0.0,0.4595482,1.027905,3.8653195
29,1.1,0.95,0.95,2.34198226376,3.92316794395,3.74878287315,-1.82,0.0,0.0,0.41473302,1.0025525,3.816609
30,1.05,0.95,0.95,1.47321311682,4.28713464737,4.05655765533,-1.58,0.0,0.0,1.0795109,0.91504985,3.7740922
31,1.0,0.95,1.0,0.968519576017,4.67326688766,4.2841501236,-1.36,0.0,0.0,1.6279988,1.0291129,3.7298486
32,1.0,0.95,1.0,0.629196039426,5.05199670792,4.80788803101,-1.2,0.0,0.0,0.5048411,0.8800325,3.690555
33,1.05,1.0,1.0,0.508435992163,5.44651889801,5.10169553757,-0.84,0.0,0.0,2.122121,1.0093213,3.6522775
34,1.05,1.0,1.0,0.369922639368,5.75032758713,5.47854185104,-0.64,0.0,0.0,1.6295695,0.97421634,3.6235754
35,1.1,1.0,1.0,0.274292343619,6.0781712532,5.83851718903,-0.4,0.0,0.0,2.606345,0.9930711,3.598004
36,1.05,1.0,1.0,0.177621862747,6.44772338867,5.83851718903,100.0,0.0,0.0,4928.072,4.5976458,3.5759273
37,1.1,1.0,1.0,0.0979180222236,6.13828516006,1.24790620804,-11.08143721789746,0.0,0.0,38.233658,0.9779004,2.4913764
38,1.05,1.0,1.0,0.127942436312,5.80916309357,1.48198258877,-10.578696184127468,0.0,0.0,39.87801,0.96503377,2.5043721
39,1.05,1.0,1.0,0.192864497801,5.39236927032,1.31756424904,-10.478691466963783,0.0,0.0,28.641281,0.9532545,2.5094633
40,1.0,1.0,1.0,0.259462403738,5.05386352539,1.29637026787,-10.081075371994311,0.0,0.0,35.616714,0.9497503,2.5126677
41,1.05,1.0,1.0,0.419958653553,4.64293527603,1.11733365059,-10.177336585099724,0.0,0.0,34.29158,0.95421576,2.5094748
42,1.0,1.0,1.0,0.573490197883,4.30822992325,1.29137837887,-9.811189579409236,0.0,0.0,27.395119,0.9384639,2.5011492
43,1.0,1.0,1.0,0.78039470408,4.01269054413,1.23922884464,-9.479925799618915,0.0,0.0,30.19842,0.9285234,2.4903932
44,1.05,0.95,1.0,1.03826312118,3.70561981201,1.23558008671,-9.287748133081802,0.0,0.0,23.662186,0.91920924,2.4778702
45,1.0,0.95,1.0,1.49182017241,3.32747650146,1.2881988287,-8.957658126669346,0.0,0.0,37.785286,0.90793324,2.4611106
46,1.0,0.95,1.0,2.16680098932,3.02983903885,0.733330905437,-9.869011430986019,0.0,0.0,46.55355,0.9431876,2.4289098
47,1.0,0.9,1.0,3.4185740716,2.70315217972,0.752758145332,-9.560729348285623,0.0,0.0,26.885344,0.8856114,2.3191373
48,1.0,0.9,1.0,5.63726936882,2.42081332207,0.684808790684,-9.485463260434978,0.0,0.0,25.740068,0.8773103,2.2848556
49,1.05,0.95,0.95,10.0,2.03089547157,0.766263544559,-9.094036719838947,0.0,0.0,16.086025,0.80953294,2.2518368
50,1.0,0.95,0.95,10.0,1.73428499699,0.765662133694,-8.756102607997283,0.0,0.0,35.16456,1.1466227,3.5230558
51,1.05,1.0,0.95,10.0,1.41900002956,0.771206736565,-8.457103503530217,0.0,0.0,15.510058,1.1256824,3.478989
52,1.05,1.0,0.95,10.0,1.15865397453,0.773373007774,-8.209709142577166,0.0,0.0,7.6711955,1.0768069,3.4357176
53,1.0,1.0,0.9,10.0,0.898031413555,0.777670264244,-7.975088185405452,0.0,0.0,13.778669,1.088461,3.3949914
54,1.05,0.95,0.9,10.0,0.785139739513,0.780277371407,-7.726248354879818,0.0,0.0,10.875995,1.0684496,3.3507273
55,1.0,0.95,0.9,10.0,0.813503682613,0.818159520626,-7.340369326743739,0.0,0.0,22.799625,1.0428987,3.3064888
56,1.0,1.0,0.85,10.0,0.997851014137,0.947803854942,-6.703933830791766,0.0,0.0,8.89505,1.0060742,3.252207
57,1.0,1.0,0.85,10.0,1.20717310905,1.2223341465,-5.81638632761681,0.0,0.0,6.4774885,0.9602463,3.200769
58,1.0,1.0,0.85,10.0,1.51229465008,1.47627699375,-5.068301520732627,0.0,0.0,9.3573,0.9201532,3.1523428
59,1.05,1.0,0.9,10.0,1.8704893589,1.80787110329,-4.391826707378087,0.0,0.0,0.85368073,0.8818118,3.0988975
60,1.0,1.0,0.9,10.0,2.15210962296,2.16275882721,-2.92,0.0,0.0,0.21828581,0.8149237,3.0494401
61,1.05,1.0,0.95,10.0,2.57341313362,2.13814997673,-2.66,0.0,0.0,0.012509853,0.80564123,3.004147
62,1.1,1.0,0.9,7.83673137129,2.86914587021,2.73341464996,-2.68,0.0,0.0,0.08167844,0.8130924,2.9662118
63,1.15,0.95,0.9,4.78579503476,3.27790617943,3.19347810745,-2.26,0.0,0.0,0.5595166,0.8351292,2.9346097
64,1.2,0.95,0.95,3.61234056888,3.61660265923,3.60473418236,-1.94,0.0,0.0,0.41063038,0.8026223,2.9064388
65,1.15,1.0,0.9,2.43439956077,3.94507479668,3.97131633759,-1.66,0.0,0.0,1.1675045,0.8300523,2.8814826
66,1.15,1.0,0.95,1.80246855191,4.28935670853,4.28317546844,-1.4,0.0,0.0,0.82817644,0.79603773,2.8605323
67,1.15,1.0,0.95,1.26682370566,4.61683940887,4.45417404175,-1.2,0.0,0.0,3.3442237,0.8791283,2.8420033
68,1.1,1.0,0.9,0.799555764296,4.9390630722,4.77020263672,-1.08,0.0,0.0,2.607118,0.8482244,2.8271124
69,1.1,1.0,0.95,0.542031334079,5.37741661072,5.26774644852,-0.86,0.0,0.0,1.6866817,0.8037595,2.814363
70,1.05,1.0,0.95,0.354893647544,5.73340797424,5.69767475128,-0.54,0.0,0.0,1.650057,0.78781193,2.803633
71,1.1,0.95,0.9,0.19679405959,6.07185411453,5.69767475128,100.0,0.0,0.0,4998.1846,4.478095,2.7949853
72,1.05,0.9,0.85,0.084071634172,5.78074264526,0.792472779751,-12.265202467835042,0.0,0.0,45.669487,0.9185418,1.9391018
73,1.0,0.85,0.8,0.186701824476,4.85855054855,1.58780896664,-10.370122892630718,0.0,0.0,31.905117,0.91152006,1.9604623
74,1.0,0.85,0.85,0.304479265069,4.48343610764,0.668794870377,-12.085602781741226,0.0,0.0,49.279743,0.9090481,1.7935128
75,1.0,0.9,0.8,0.596373588915,4.05347299576,1.21275222301,-10.237340525318418,0.0,0.0,30.859386,0.8929527,1.9773657
76,1.0,0.95,0.75,1.06573838466,3.64666771889,1.32537198067,-9.823302529537608,0.0,0.0,27.9362,0.82588387,1.8027165
77,1.0,0.95,0.8,1.55843262064,3.33261656761,1.17513287067,-9.981577590435695,0.0,0.0,33.377293,0.8508753,1.8009976
78,1.0,0.95,0.75,2.09350421182,3.07145857811,1.31592798233,-9.58193178422599,0.0,0.0,27.081976,0.8379445,1.7978933
79,1.0,1.0,0.75,2.77639768789,2.88469314575,1.4320141077,-9.16470915533815,0.0,0.0,26.818691,0.8140843,1.7925272
80,1.05,1.0,0.8,4.18874788123,2.63299179077,1.38811767101,-8.78389895867278,0.0,0.0,19.90213,0.7875001,1.7851475
81,1.05,1.0,0.8,5.84647419831,2.42099475861,1.23472642899,-8.669582357650128,0.0,0.0,17.937126,0.7908925,1.777314
82,1.05,0.95,0.75,6.56537749892,2.3215637207,1.35567748547,-8.164696188073648,0.0,0.0,10.879234,0.7198128,1.767537
83,1.05,1.0,0.7,7.00640034869,2.27445936203,1.17759513855,-8.135966645887988,0.0,0.0,13.784956,0.74087656,1.7583051
84,1.1,0.95,0.65,6.94828739941,2.28225255013,1.35261261463,-7.450542790833275,0.0,0.0,7.776186,0.93464446,2.765175
85,1.05,1.0,0.7,7.64867336974,2.24215221405,1.31987857819,-7.394117418596522,0.0,0.0,10.032376,0.9261447,2.750997
86,1.1,1.0,0.75,9.87038711514,2.14310050011,1.31987857819,-7.154117418596522,0.0,0.0,8.958332,0.91062164,2.73697
87,1.05,1.0,0.75,10.0,1.97019374371,1.7157895565,-6.268712520241743,0.0,0.0,12.959828,0.86955506,2.7150254
88,1.0,1.0,0.7,10.0,1.85378038883,1.69534051418,-6.076163131592975,0.0,0.0,4.1435323,0.84933144,2.6703753
89,1.0,1.0,0.7,10.0,1.75457763672,1.72870707512,-5.791659231740977,0.0,0.0,5.6881123,0.82473093,2.6249235
90,1.05,1.0,0.75,10.0,1.74056243896,1.73354065418,-5.465334520948868,0.0,0.0,2.275539,0.7973145,2.5753973
91,1.1,1.0,0.8,10.0,1.79675292969,1.73911857605,-5.238073735851737,0.0,0.0,2.437871,0.773099,2.524795
92,1.05,1.0,0.8,10.0,1.91113984585,1.85282862186,-5.018552496584168,0.0,0.0,6.486734,0.749391,2.474923
93,1.0,1.0,0.8,10.0,2.08485627174,1.98462617397,-4.475492611237319,0.0,0.0,4.493518,0.7131009,2.4137251
94,1.05,0.95,0.85,10.0,2.26890349388,2.16937613487,-3.26,0.0,0.0,0.059885252,0.67599267,2.3447323
95,1.1,0.95,0.9,10.0,2.52929329872,2.51165819168,-3.02,0.0,0.0,0.008129189,0.6350103,2.2826676
96,1.15,1.0,0.95,9.58001395894,2.80534553528,2.79272484779,-2.68,0.0,0.0,0.37909204,0.6629729,2.2260847
97,1.15,0.95,1.0,7.13273340025,3.07517075539,2.93520212173,-2.42,0.0,0.0,0.40116826,0.64279884,2.1772482
98,1.15,1.0,0.95,4.64209575909,3.44417309761,3.33633327484,-2.3,0.0,0.0,0.08512928,0.59137225,2.1329331
99,1.1,1.0,0.95,3.15557616163,3.7505106926,3.74211907387,-1.98,0.0,0.0,0.016736511,0.5388595,2.0927505
100,1.05,0.95,0.95,1.88087291044,4.08018159866,4.03635835648,-1.68,0.0,0.0,1.8945862,0.662534,2.0552351
101,1.05,1.0,1.0,1.4456955283,4.47917795181,4.05313634872,-1.46,0.0,0.0,1.4505761,0.6281278,2.0207832
102,1.1,1.0,1.0,1.0462958001,4.8176240921,4.61688041687,-1.44,0.0,0.0,2.514344,0.6610595,1.9931762
103,1.1,1.0,1.0,0.738730156584,5.13718080521,4.93456029892,-1.04,0.0,0.0,6.235791,0.6875599,1.9749266
104,1.1,1.0,1.0,0.493099166078,5.51603460312,5.2888417244,-0.8,0.0,0.0,2.3758452,0.6254634,1.9582
105,1.05,1.0,1.0,0.339930414497,5.82339763641,5.67175912857,-0.56,0.0,0.0,0.95706147,0.5546895,1.9444214
106,1.0,1.0,1.0,0.226508267648,6.1637005806,5.98553705215,-0.932815551355,0.0,0.0,0.5147294,0.54042614,1.9401772
107,1.0,1.0,1.0,0.187922260604,6.34151697159,5.98553705215,100.0,0.0,0.0,4807.6616,4.135206,1.9422419
108,1.0,1.0,0.95,0.0876221783288,6.13477563858,0.920620441437,-11.882853116510471,0.0,0.0,39.517822,0.8559025,1.1922854
109,1.05,0.95,1.0,0.106073553847,5.79398822784,0.920620441437,-11.84285311651047,0.0,0.0,40.481632,0.8782729,1.2593248
110,1.0,0.9,1.0,0.125922580204,5.39149045944,1.34952187538,-10.57645691522628,0.0,0.0,34.12178,0.865808,1.3163266
111,1.05,0.95,0.95,0.252433609982,4.9604434967,0.956552028656,-10.83898891047078,0.0,0.0,32.508774,0.84127283,1.3671635
112,1.05,1.0,0.95,0.408067048017,4.65247774124,0.971213400364,-10.51766908162336,0.0,0.0,29.2013,0.85161626,1.4096544
113,1.05,1.0,0.95,0.925894799002,3.89563655853,2.84913253784,-8.92,0.0,0.0,18.590649,0.79959893,1.4485629
114,1.1,0.95,0.9,1.3560272752,3.53121900558,0.669320464134,-10.64361361534279,0.0,0.0,23.115805,0.83808935,1.5793574
115,1.1,0.95,0.9,2.16167377199,3.1761713028,0.669320464134,-10.383613615342792,0.0,0.0,21.405928,0.9844781,2.7084167
116,1.05,1.0,0.95,3.30019704107,2.82879114151,0.950549662113,-9.216080807120603,0.0,0.0,19.25461,0.9523294,2.7597566
117,1.1,1.0,1.0,5.5449161674,2.46942090988,0.891361057758,-8.850231266668123,0.0,0.0,17.058939,0.94788694,2.8042712
118,1.05,1.0,1.0,10.0,2.051820755,2.16433787346,-8.12,0.0,0.0,35.59901,0.97818905,2.8413804
119,1.0,0.95,1.0,10.0,1.84048259258,0.929511904716,-8.536802830292723,0.0,0.0,10.5905285,0.78254306,1.6861488
120,1.0,0.95,0.95,10.0,1.75648283958,0.929511904716,-8.236802830292723,0.0,0.0,11.597746,0.937213,2.8809917
121,1.0,0.95,0.95,10.0,1.51548922062,1.2004699707,-7.104495235199323,0.0,0.0,18.704905,0.896547,2.896896
122,1.0,1.0,0.9,10.0,1.35313200951,1.23691821098,-6.784876101164255,0.0,0.0,6.04597,0.88354355,2.9020972
123,1.05,0.95,0.85,10.0,1.26015233994,1.24676191807,-6.4438661466631055,0.0,0.0,4.345687,0.86870766,2.9040713
124,1.0,0.95,0.85,10.0,1.26460015774,1.26449942589,-6.166526192129235,0.0,0.0,13.451674,0.8560403,2.9051943
125,1.0,0.9,0.8,10.0,1.35259342194,1.35182654858,-5.75204519408508,0.0,0.0,2.2472517,0.8374809,2.9021297
126,1.0,0.9,0.8,10.0,1.50278425217,1.50525319576,-5.260082924434476,0.0,0.0,9.134925,0.8160324,2.8990154
127,1.0,0.9,0.85,10.0,1.74586033821,1.70030283928,-4.749450079200356,0.0,0.0,1.8807665,0.7924998,2.8892365
128,1.0,0.95,0.8,10.0,1.98930239677,1.98173296452,-4.218434898338094,0.0,0.0,0.36036643,0.76846236,2.87994
129,1.0,0.9,0.8,10.0,2.24977874756,2.266695261,-2.94,0.0,0.0,0.03613639,0.73735005,2.871028
130,1.0,0.9,0.8,7.50183319595,2.60592579842,2.53744077682,-2.7,0.0,0.0,1.4087094,0.7058275,2.863058
131,1.05,0.95,0.75,4.16453221888,3.08692359924,2.91813135147,-2.48,0.0,0.0,0.26587328,0.7486511,2.8532705
132,1.1,1.0,0.8,3.94447317309,3.32128834724,3.32647609711,-2.2,0.0,0.0,0.5851785,0.76186204,2.844941
133,1.05,1.0,0.8,2.52589987918,3.68209981918,3.63671851158,-1.9,0.0,0.0,0.36455262,0.66864383,2.83821
134,1.0,1.0,0.85,1.85746411073,3.99637341499,4.00175094604,-1.68,0.0,0.0,1.0075616,0.7635573,2.8307703
135,1.0,1.0,0.8,1.1734522438,4.33915472031,4.31313514709,-1.42,0.0,0.0,2.1566088,0.8009919,2.8247004
136,1.05,1.0,0.85,0.941225959952,4.66996240616,4.65814638138,-1.2,0.0,0.0,2.1807194,0.792594,2.8198838
137,1.0,1.0,0.85,0.537066653036,5.15343904495,5.01988363266,-0.96,0.0,0.0,0.005715332,0.63655996,2.8171043
138,1.0,1.0,0.85,0.352626229148,5.55512332916,5.47051382065,-0.72,0.0,0.0,0.060963247,0.6453219,2.814755
139,1.05,1.0,0.85,0.2431762582,5.95533561707,5.88195943832,-0.4,0.0,0.0,4.0415177,0.81806326,2.813195
140,1.0,1.0,0.85,0.181330225115,6.1894159317,5.88195943832,100.0,0.0,0.0,4722.661,4.2324834,2.812949
141,1.0,0.95,0.85,0.0984972866755,5.77820205688,1.14990842342,-12.019861118585037,0.0,0.0,56.964523,0.91477454,1.7216368
142,1.0,0.9,0.9,0.111262459614,5.47931241989,0.693643271923,-12.692695680557955,0.0,0.0,54.06957,0.88343686,1.2211407
143,1.0,0.95,0.85,0.177823429852,5.21865129471,0.693643271923,-12.452695680557955,0.0,0.0,51.364975,0.91494906,1.7832748
144,1.0,0.95,0.85,0.259381281811,4.87935686111,2.62748479843,-9.98,0.0,0.0,40.788883,0.84440297,1.8068117
145,1.0,1.0,0.8,0.433925816154,4.54238414764,0.853857934475,-12.046032280922311,0.0,0.0,55.80032,0.9851327,1.9548699
146,1.0,1.0,0.75,0.572744721688,4.28800296783,0.693643271923,-12.092695680557956,0.0,0.0,56.335693,0.961012,1.833916
147,1.0,1.0,0.8,0.830334014631,3.95701527596,0.693643271923,-11.852695680557956,0.0,0.0,51.38246,0.96267045,1.8380383
148,1.0,1.0,0.8,1.20711894628,3.61144900322,0.693643271923,-11.612695680557955,0.0,0.0,60.936363,0.963946,1.8404562
149,1.0,1.0,0.8,1.61367643868,3.35371899605,1.86336398125,-9.766410800538893,0.0,0.0,41.78838,0.90361226,1.83794
150,1.0,1.0,0.8,2.03623169696,3.14396309853,2.05333328247,-8.68,0.0,0.0,31.718376,0.98927385,1.8041253
151,1.0,1.0,0.85,2.45948246983,2.97526693344,2.22543144226,-8.46,0.0,0.0,22.22343,0.994177,1.7979724
152,1.0,1.0,0.8,2.24073919311,2.95665717125,0.758169591427,-10.081944441643646,0.0,0.0,23.92757,1.0023232,1.7917765
153,1.0,1.0,0.8,2.39740267947,2.82904815674,0.835032224655,-9.565819575108005,0.0,0.0,40.09602,1.069198,3.2728312
154,1.05,0.95,0.8,3.43897762849,2.52576184273,0.793854832649,-9.64058241438313,0.0,0.0,20.88578,1.0702721,3.2690153
155,1.0,1.0,0.75,5.23958482224,2.21432518959,1.35998308659,-7.956512955542468,0.0,0.0,11.289747,1.00524,3.2632298
156,1.0,1.0,0.75,9.0451537231,1.94778192043,1.24085462093,-7.556449585528526,0.0,0.0,23.997496,0.9870164,3.2550762
157,1.0,1.0,0.7,10.0,1.71430075169,1.2650449276,-7.265388298915152,0.0,0.0,9.615502,0.9718562,3.2417884
158,1.0,1.0,0.7,10.0,1.53158950806,1.27570235729,-6.883281430174714,0.0,0.0,19.406668,0.95259786,3.2304296
159,1.0,1.0,0.7,10.0,1.38478887081,1.27823245525,-6.698067724408794,0.0,0.0,18.188725,0.9400672,3.2169633
160,1.05,1.0,0.65,10.0,1.28510832787,1.27858555317,-6.497341153267968,0.0,0.0,6.4748664,0.926532,3.2010999
161,1.0,1.0,0.65,10.0,1.29816639423,1.27724969387,-6.320091308079134,0.0,0.0,15.804081,0.91351205,3.1856124
162,1.0,1.0,0.65,10.0,1.39212453365,1.33957374096,-6.01561723292444,0.0,0.0,14.044468,0.8954802,3.1678197
163,1.05,1.0,0.6,10.0,1.55715918541,1.43851482868,-5.43327448059583,0.0,0.0,3.8533554,0.86695737,3.14822
164,1.0,1.0,0.6,10.0,1.82411134243,1.74461948872,-4.7909527495151085,0.0,0.0,8.148152,0.83589435,3.1293046
165,1.0,1.0,0.6,7.82655641282,2.08713626862,1.91236662865,-4.251587841282319,0.0,0.0,6.0472865,0.80866015,3.1094337
166,1.0,0.95,0.6,5.7776267305,2.36719822884,2.23324537277,-3.0,0.0,0.0,0.014931249,0.76797366,3.0891306
167,1.0,0.95,0.6,4.27830839658,2.64610028267,2.462246418,-2.72,0.0,0.0,1.8198997,0.7384273,3.0708926
168,1.0,0.95,0.6,2.86716803154,3.01572656631,2.88577723503,-2.54,0.0,0.0,1.4623905,0.7256856,3.0531304
169,1.0,0.9,0.55,1.5948594026,3.32904005051,3.2684879303,-2.22,0.0,0.0,0.9991995,0.81277734,3.035932
170,1.0,0.9,0.55,1.09854598297,3.65887379646,3.48276090622,-1.94,0.0,0.0,0.5808904,0.6926751,3.0204844
171,1.0,0.9,0.55,0.695422353931,4.061378479,3.6223988533,-1.78,0.0,0.0,0.40805605,0.68205065,3.005843
172,1.0,0.95,0.6,0.632449237839,4.39930295944,4.21898460388,-1.68,0.0,0.0,0.93245625,0.7751098,2.9920092
173,1.0,0.95,0.6,0.439902172797,4.73386049271,4.46295547485,-1.26,0.0,0.0,0.06391705,0.65458083,2.9796216
174,1.0,0.95,0.65,0.348099818335,5.06162786484,4.83566617966,-1.1,0.0,0.0,1.8602372,0.78803676,2.9682255
175,1.05,0.95,0.6,0.223080202584,5.4055314064,5.13761997223,-0.84,0.0,0.0,2.0491571,0.78258777,2.9582098
176,1.05,0.9,0.6,0.123113147865,5.75081729889,5.48478412628,-0.62,0.0,0.0,3.4046466,0.815921,2.9501088
177,1.0,0.85,0.65,0.0675574157344,6.09732484818,5.84218263626,-0.38,0.0,0.0,5.8774695,0.8666981,2.9433298
178,1.0,0.9,0.7,0.0791426267269,6.27983379364,5.84218263626,100.0,0.0,0.0,4915.7344,4.383175,2.9374163
179,1.0,0.9,0.7,0.0526145222076,6.1284198761,1.55482256413,-10.720767107342189,0.0,0.0,46.782158,0.9086436,1.5957279
180,1.0,0.85,0.7,0.0585834107904,5.79488182068,1.82152962685,-10.335387467188074,0.0,0.0,30.069613,0.89490545,1.5917475
181,1.05,0.85,0.65,0.0983087972079,5.38031339645,0.822503387928,-12.046237430794847,0.0,0.0,48.98459,0.94554317,1.5876743
182,1.0,0.85,0.65,0.143326270738,5.01682949066,0.705248236656,-12.210089775589395,0.0,0.0,60.420254,1.1755375,1.4651456
183,1.0,0.85,0.6,0.194773331563,4.7601184845,1.55482268333,-9.760766921284263,0.0,0.0,25.058308,1.0983045,1.4545698
184,1.0,0.8,0.55,0.233909312021,4.46306371689,1.66149163246,-9.362853487335189,0.0,0.0,22.061146,0.84795666,1.5610001
185,1.05,0.85,0.55,0.509658728015,4.03690433502,1.44557344913,-9.66094235658204,0.0,0.0,24.912315,0.8507035,1.5516142
186,1.0,0.85,0.55,0.714192943779,3.73522210121,1.58572566509,-9.373272213338154,0.0,0.0,34.241394,0.8609917,1.5416659
187,1.0,0.9,0.5,1.16464861448,3.39846873283,1.90172755718,-8.663263320334961,0.0,0.0,15.365551,0.79023445,1.5287203
188,1.0,0.85,0.45,1.49958943327,3.07822799683,0.651686668396,-10.470924816779927,0.0,0.0,21.328217,0.84677374,1.5153745
189,1.0,0.85,0.45,2.08147092435,2.81307983398,0.661289811134,-10.154120835870007,0.0,0.0,41.666203,0.9450352,2.8527794
190,1.05,0.8,0.5,3.13829401818,2.51053500175,0.880427360535,-9.323544685400067,0.0,0.0,16.382797,0.906706,2.833864
191,1.05,0.8,0.45,4.99222416513,2.11955475807,0.834653675556,-9.007033364944647,0.0,0.0,15.598965,0.886857,2.8155048
192,1.1,0.85,0.4,8.56288491076,1.66569054127,2.0242536068,-7.68,0.0,0.0,17.108006,0.8787423,2.7982888
193,1.1,0.9,0.35,7.8701082272,1.43861806393,0.867335617542,-8.903915510694405,0.0,0.0,14.645249,0.889403,1.4210142
194,1.05,0.9,0.35,8.27819144327,1.48908746243,1.08612561226,-7.673966432191115,0.0,0.0,21.522875,0.8131291,2.7636385
195,1.0,0.9,0.35,6.55664964003,1.54507398605,1.2902867794,-6.913408035478685,0.0,0.0,16.70822,0.77673995,2.743625
196,1.0,0.9,0.35,4.3887260203,1.57729661465,1.46455442905,-6.408209201100301,0.0,0.0,13.799762,0.7496093,2.7213006
197,1.0,0.85,0.4,4.96538799664,1.62431502342,1.58071887493,-5.9808678487761595,0.0,0.0,3.6258364,0.7252896,2.6973214
198,1.05,0.85,0.35,1.10533982791,1.73147630692,1.64660894871,-5.363887847759662,0.0,0.0,2.3438673,0.6945241,2.675511
199,1.0,0.85,0.35,0.780062912324,1.86869335175,1.80627715588,-4.873759835663514,0.0,0.0,6.6744933,0.66985565,2.6547177
200,1.0,0.85,0.4,2.31933145594,2.07705616951,1.95205557346,-4.429112350897519,0.0,0.0,1.077617,0.64718014,2.633169
201,1.0,0.9,0.4,1.78533451755,2.40634179115,2.10660672188,-3.18,0.0,0.0,0.3187676,0.59520376,2.613535
202,1.0,0.9,0.45,2.24609986919,2.6178176403,2.45193839073,-3.02,0.0,0.0,0.004265396,0.5908265,2.5955646
203,1.0,0.9,0.45,1.66604789185,2.91964507103,2.75226998329,-2.68,0.0,0.0,0.96079993,0.56663513,2.5793848
204,1.05,0.95,0.45,1.41421009293,3.19528436661,3.05660748482,-2.42,0.0,0.0,0.59406966,0.6332416,2.563691
205,1.05,0.9,0.5,1.22426744547,3.47435975075,3.29012417793,-2.18,0.0,0.0,0.64265287,0.62375134,2.5498085
206,1.05,0.85,0.5,0.806521324553,3.74650263786,3.55042338371,-2.0,0.0,0.0,0.99910617,0.6344452,2.5372813
207,1.05,0.9,0.55,0.77921329628,4.02886390686,3.83492398262,-1.8,0.0,0.0,0.5987429,0.60067445,2.5263376
208,1.05,0.85,0.55,0.425828420202,4.42066383362,4.28751754761,-1.58,0.0,0.0,1.6834494,0.64519125,2.5166743
